ppg,trb,ast,fgp,per,ws,position,shooting_hand,draft,high_school,hof,url,hs_city,hs_state,hs_name,trad_position
8.3,3.9,1.3,43.3,12.3,11.4,Power Forward,Right,"Detroit Pistons, 3rd round (10th pick, 45th overall), 1971 NBA Draft","Wingate  in  Brooklyn,        New York",0,/players/r/roberma01.html,Brooklyn,New York,Wingate ,Forward
8.5,5.2,0.6,49.9,13.6,8.1,Center,Right,"Orlando Magic, 1st round (23rd pick, 23rd overall), 1991 NBA Draft","Lower Richland  in  Hopkins,        South Carolina",0,/players/r/roberst01.html,Hopkins,South Carolina,Lower Richland ,Center
14.0,5.2,5.0,47.7,17.0,52.1,Shooting Guard,Right,"San Antonio Spurs, 1st round (7th pick, 7th overall), 1984 NBA Draft","Barberton  in  Barberton,        Ohio",0,/players/r/roberal01.html,Barberton,Ohio,Barberton ,Guard
25.7,7.5,9.5,48.5,23.2,189.2,Point Guard,Right,"Cincinnati Royals, 1st round (1st pick, 1st overall), 1960 NBA Draft (territorial selection)","Crispus Attucks  in  Indianapolis,        Indiana",1,/players/r/roberos01.html,Indianapolis,Indiana,Crispus Attucks ,Guard
5.0,0.0,0.0,33.3,2.6,0.0,Shooting Guard,Right,"Sacramento Kings, 2nd round (16th pick, 45th overall), 1999 NBA Draft","West  in  Saint Charles,        Missouri",0,/players/r/roberry01.html,Saint Charles,Missouri,West ,Guard
5.5,1.1,1.4,43.5,10.6,0.4,Shooting Guard,Right,"Los Angeles Lakers, 4th round (22nd pick, 88th overall), 1977 NBA Draft",,0,/players/r/roberto01.html,,,,Guard
7.6,4.7,1.2,50.1,12.8,15.8,Center,Right,"Indiana Pacers, 1st round (3rd pick, 3rd overall), 1978 NBA Draft","Brother Martin  in  New Orleans,        Louisiana",0,/players/r/robeyri01.html,New Orleans,Louisiana,Brother Martin ,Center
4.5,2.5,1.0,41.7,11.0,2.0,Small Forward,Left,"Charlotte Bobcats, 2nd round (16th pick, 45th overall), 2004 NBA Draft","Dunbar  in  Washington,        District of Columbia",0,/players/r/robinbe01.html,Washington,District of Columbia,Dunbar ,Forward
4.6,1.5,1.4,37.6,9.3,-0.1,Shooting Guard,Right,"Vancouver Grizzlies, 2nd round (22nd pick, 51st overall), 1996 NBA Draft","Southwest  in  Macon,        Georgia",0,/players/r/robinch01.html,Macon,Georgia,Southwest ,Guard
17.2,8.3,2.0,46.8,17.0,30.5,Center,Right,"New Jersey Nets, 1st round (11th pick, 11th overall), 1979 NBA Draft","Castlemont  in  Oakland,        California",0,/players/r/robincl01.html,Oakland,California,Castlemont ,Center
14.2,4.6,2.2,43.8,14.5,89.7,Center,Right,"Portland Trail Blazers, 2nd round (9th pick, 36th overall), 1989 NBA Draft","Riverside  in  Buffalo,        New York",0,/players/r/robincl02.html,Buffalo,New York,Riverside ,Center
21.1,10.6,2.5,51.8,26.2,178.7,Center,Left,"San Antonio Spurs, 1st round (1st pick, 1st overall), 1987 NBA Draft","Osbourn Park  in  Manassas,        Virginia",1,/players/r/robinda01.html,Manassas,Virginia,Osbourn Park ,Center
6.1,3.1,0.8,57.1,19.4,0.4,Small Forward,Right,,"Christchurch School  in  Christchurch,        Virginia",0,/players/r/robinde01.html,Christchurch,Virginia,Christchurch School ,Forward
3.3,1.3,0.3,39.1,7.6,0.2,Power Forward,Right,,"Phillips Exeter Academy  in  Exeter,        New Hampshire",0,/players/r/robindu01.html,Exeter,New Hampshire,Phillips Exeter Academy ,Forward
7.0,2.7,0.9,50.7,14.0,10.2,Small Forward,Right,,"Flint Northern  in  Flint,        Michigan",0,/players/r/robined01.html,Flint,Michigan,Flint Northern ,Forward
14.0,2.5,3.0,45.6,17.5,32.6,Shooting Guard,Right,"Cincinnati Royals, 2nd round (7th pick, 15th overall), 1965 NBA Draft","Elgin  in  Elgin,        Illinois",0,/players/r/robinfl01.html,Elgin,Illinois,Elgin ,Guard
20.7,6.1,2.7,45.9,17.5,39.8,Small Forward,Right,"Milwaukee Bucks, 1st round (1st pick, 1st overall), 1994 NBA Draft","Roosevelt  in  Gary,        Indiana",0,/players/r/robingl01.html,Gary,Indiana,Roosevelt ,Forward
4.4,2.1,0.6,43.9,10.6,4.7,Shooting Guard,Right,"Minnesota Timberwolves, 2nd round (10th pick, 40th overall), 2014 NBA Draft","Lake Central  in  St. John,        Indiana",0,/players/r/robingl02.html,St. John,Indiana,Lake Central ,Guard
3.8,1.2,0.6,46.3,13.7,0.3,Small Forward,Right,"Houston Rockets, 4th round (1st pick, 67th overall), 1978 NBA Draft","Morningside  in  Inglewood,        California",0,/players/r/robinja01.html,Inglewood,California,Morningside ,Forward
1.0,1.8,0.3,13.6,-1.9,-0.2,Small Forward,Right,,"Monsignor McClancy  in  Jamaica,        New York",0,/players/r/robinja03.html,Jamaica,New York,Monsignor McClancy ,Forward
7.6,1.7,1.9,39.4,11.2,5.8,Point Guard,Right,"Portland Trail Blazers, 1st round (21st pick, 21st overall), 1993 NBA Draft","Murrah  in  Jackson,        Mississippi",0,/players/r/robinja02.html,Jackson,Mississippi,Murrah ,Guard
3.4,1.2,0.6,40.0,7.2,0.1,Shooting Guard,Right,"Los Angeles Clippers, 1st round (13th pick, 13th overall), 2018 NBA Draft","Needham Broughton  in  Raleigh,        North Carolina",0,/players/r/robinje01.html,Raleigh,North Carolina,Needham Broughton ,Guard
4.5,1.9,0.9,38.4,10.3,0.9,Shooting Guard,Right,,"Airline  in  Bossier City,        Louisiana",0,/players/r/robinla01.html,Bossier City,Louisiana,Airline ,Guard
7.3,6.4,0.6,69.4,22.0,6.1,Center,Right,"New York Knicks, 2nd round (6th pick, 36th overall), 2018 NBA Draft","Chalmette  in  Chalmette,        Louisiana",0,/players/r/robinmi01.html,Chalmette,Louisiana,Chalmette ,Center
11.0,2.3,3.0,42.3,15.6,27.8,Point Guard,Right,"Phoenix Suns, 1st round (21st pick, 21st overall), 2005 NBA Draft","Rainier Beach  in  Seattle,        Washington",0,/players/r/robinna01.html,Seattle,Washington,Rainier Beach ,Guard
2.9,0.5,0.6,36.1,14.1,0.1,Shooting Guard,Right,"San Antonio Spurs, 2nd round (1st pick, 24th overall), 1982 NBA Draft","Woodlawn  in  Birmingham,        Alabama",0,/players/r/robinol01.html,Birmingham,Alabama,Woodlawn ,Guard
6.1,4.3,0.7,44.4,10.8,0.8,Power Forward,Right,"Phoenix Suns, 4th round (8th pick, 60th overall), 1973 NBA Draft",,0,/players/r/robinro01.html,,,,Forward
7.6,1.8,3.5,43.2,12.9,5.2,Point Guard,Right,"Atlanta Hawks, 1st round (10th pick, 10th overall), 1990 NBA Draft","Cambridge Rindge & Latin  in  Cambridge,        Massachusetts",0,/players/r/robinru01.html,Cambridge,Massachusetts,Cambridge Rindge & Latin ,Guard
9.1,4.1,1.2,44.4,12.8,1.9,Small Forward,Right,"Seattle SuperSonics, 6th round (6th pick, 91st overall), 1970 NBA Draft","Jefferson  in  Los Angeles,        California",0,/players/r/robinsa01.html,Los Angeles,California,Jefferson ,Forward
4.9,4.8,0.6,47.0,14.0,4.6,Power Forward,Right,"Sacramento Kings, 1st round (5th pick, 5th overall), 2012 NBA Draft","Brewster Academy  in  Wolfeboro,        New Hampshire",0,/players/r/robinth01.html,Wolfeboro,New Hampshire,Brewster Academy ,Forward
15.5,9.4,1.7,48.3,14.9,52.7,Power Forward,Right,"Washington Bullets, 2nd round (4th pick, 22nd overall), 1974 NBA Draft","William M. Raines  in  Jacksonville,        Florida",0,/players/r/robintr01.html,Jacksonville,Florida,William M. Raines ,Forward
7.9,3.6,1.4,46.0,11.5,1.7,Power Forward,Right,"Los Angeles Lakers, 2nd round (8th pick, 31st overall), 1980 NBA Draft","Country Day  in  Greensboro,        North Carolina",0,/players/r/robinwa01.html,Greensboro,North Carolina,Country Day ,Forward
8.6,1.8,2.9,41.3,10.8,-0.1,Shooting Guard,Right,"Houston Rockets, 4th round (7th pick, 54th overall), 1972 NBA Draft","Laurel Highlands  in  Uniontown,        Pennsylvania",0,/players/r/robinwi01.html,Uniontown,Pennsylvania,Laurel Highlands ,Guard
10.5,6.1,1.1,48.2,14.9,23.3,Power Forward,Left,"Kansas City Kings, 1st round (10th pick, 10th overall), 1975 NBA Draft","Wendell Phillips  in  Chicago,        Illinois",0,/players/r/robinbi01.html,Chicago,Illinois,Wendell Phillips ,Forward
11.4,6.6,1.8,46.4,16.6,64.2,Center,Left,"Boston Celtics, 3rd round (9th pick, 44th overall), 1971 NBA Draft","Springfield  in  Springfield,        Illinois",0,/players/r/robisda01.html,Springfield,Illinois,Springfield ,Center
10.9,6.6,2.0,37.0,13.3,47.9,Center,Right,"Toronto Huskies, 1947 BAA Draft","Hilo  in  Hilo,        Hawaii",0,/players/r/rochare01.html,Hilo,Hawaii,Hilo ,Center
11.2,1.5,3.9,46.9,12.6,19.8,Point Guard,Right,"Phoenix Suns, 1st round (14th pick, 14th overall), 1971 NBA Draft","La Salle Academy  in  New York,        New York",0,/players/r/rochejo01.html,New York,New York,La Salle Academy ,Guard
0.9,-,0.0,22.2,-,0.0,Point Guard,Right,,"Huntington Park  in  Huntington Park,        California",0,/players/r/rockge01.html,Huntington Park,California,Huntington Park ,Guard
1.9,-,0.3,36.4,-,0.2,Center,Right,,,0,/players/r/rockeja01.html,,,,Center
11.7,4.3,7.8,37.8,13.5,33.3,Shooting Guard,Left,"Philadelphia Warriors, 1958 NBA Draft (territorial selection)","Northeast  in  Philadelphia,        Pennsylvania",1,/players/r/rodgegu01.html,Philadelphia,Pennsylvania,Northeast ,Guard
7.3,13.1,1.8,52.1,14.6,89.8,Small Forward,Right,"Detroit Pistons, 2nd round (3rd pick, 27th overall), 1986 NBA Draft","South Oak Cliff  in  Dallas,        Texas",1,/players/r/rodmade01.html,Dallas,Texas,South Oak Cliff ,Forward
4.9,1.5,3.4,40.9,12.4,4.3,Point Guard,Right,"Phoenix Suns, 1st round (27th pick, 27th overall), 2006 NBA Draft",,0,/players/r/rodrise01.html,,,,Guard
2.0,1.4,0.3,33.3,7.7,0.0,Small Forward,Right,"Detroit Pistons, 2nd round (1st pick, 30th overall), 1995 NBA Draft","Atlantic City  in  Atlantic City,        New Jersey",0,/players/r/roelo01.html,Atlantic City,New Jersey,Atlantic City ,Forward
7.4,4.3,0.6,53.6,15.4,11.1,Power Forward,Right,"Seattle SuperSonics, 1st round (11th pick, 11th overall), 1994 NBA Draft","Northwestern  in  Detroit,        Michigan",0,/players/r/rogerca01.html,Detroit,Michigan,Northwestern ,Forward
7.6,5.3,0.8,48.4,16.2,0.7,Power Forward,Right,"Milwaukee Bucks, 4th round (15th pick, 67th overall), 1973 NBA Draft","Sumner  in  St. Louis,        Missouri",0,/players/r/rogerha01.html,St. Louis,Missouri,Sumner ,Forward
3.6,1.5,0.4,47.2,9.7,0.4,Power Forward,Right,"Sacramento Kings, 2nd round (10th pick, 34th overall), 1986 NBA Draft","LaQuinta  in  Westminster,        California",0,/players/r/rogerjo01.html,Westminster,California,LaQuinta ,Forward
3.8,0.4,0.4,37.1,9.8,-0.2,Point Guard,Right,"Golden State Warriors, 2nd round (17th pick, 34th overall), 1976 NBA Draft","Sumner  in  St. Louis,        Missouri",0,/players/r/rogerma01.html,St. Louis,Missouri,Sumner ,Guard
10.9,4.5,2.0,45.1,14.4,38.8,Power Forward,Left,"Denver Nuggets, 1st round (9th pick, 9th overall), 1993 NBA Draft","Hillside  in  Durham,        North Carolina",0,/players/r/rogerro01.html,Durham,North Carolina,Hillside ,Forward
4.8,3.5,0.4,48.3,12.1,1.7,Power Forward,Right,"Vancouver Grizzlies, 1st round (22nd pick, 22nd overall), 1996 NBA Draft","Linden  in  Linden,        Alabama",0,/players/r/rogerro02.html,Linden,Alabama,Linden ,Forward
2.1,1.2,0.4,33.8,3.1,0.0,Shooting Guard,Right,"Seattle SuperSonics, 8th round (2nd pick, 94th overall), 1968 NBA Draft","Madison  in  Dallas,        Texas",0,/players/r/rogerwi01.html,Dallas,Texas,Madison ,Guard
7.5,2.8,2.1,36.0,9.6,0.7,Shooting Guard,Right,,,0,/players/r/rogesal01.html,,,,Guard
0.0,0.0,0.5,0.0,-9.6,0.0,Point Guard,Right,"St. Louis Hawks, 7th round (6th pick, 59th overall), 1963 NBA Draft",,0,/players/r/rohloke01.html,,,,Guard
4.9,1.0,2.0,30.9,7.9,4.2,Point Guard,Right,"Fort Wayne Pistons, 1948 BAA Draft","Wickliffe  in  Wickliffe,        Kentucky",0,/players/r/rollike01.html,Wickliffe,Kentucky,Wickliffe ,Guard
5.1,2.2,2.6,38.5,11.2,1.9,Shooting Guard,Right,"Philadelphia Warriors, 1956 NBA Draft","Wickliffe  in  Wickliffe,        Kentucky",0,/players/r/rolliph01.html,Wickliffe,Kentucky,Wickliffe ,Guard
5.4,5.8,0.6,52.2,13.6,63.9,Center,Right,"Atlanta Hawks, 1st round (14th pick, 14th overall), 1977 NBA Draft","Crisp County  in  Cordele,        Georgia",0,/players/r/rollitr01.html,Cordele,Georgia,Crisp County ,Center
5.9,1.3,3.5,46.4,13.0,8.0,Point Guard,Right,"Golden State Warriors, 7th round (3rd pick, 141st overall), 1980 NBA Draft","Saint Pius X  in  Downey,        California",0,/players/r/romarlo01.html,Downey,California,Saint Pius X ,Guard
10.4,4.8,8.5,46.0,16.2,58.4,Point Guard,Right,"Phoenix Suns, 1st round (21st pick, 21st overall), 2006 NBA Draft","Oak Hill Academy  in  Mouth of Wilson,        Virginia",0,/players/r/rondora01.html,Mouth of Wilson,Virginia,Oak Hill Academy ,Guard
3.0,1.1,0.4,45.1,14.4,0.3,Small Forward,Right,"Baltimore Bullets, 14th round (1st pick, 97th overall), 1965 NBA Draft","Nettleton  in  Nettleton,        Arkansas",0,/players/r/rookje01.html,Nettleton,Arkansas,Nettleton ,Forward
6.2,3.8,0.8,45.9,12.0,16.2,Center,Right,"Dallas Mavericks, 2nd round (3rd pick, 30th overall), 1992 NBA Draft","Fontana  in  Fontana,        California",0,/players/r/rooksse01.html,Fontana,California,Fontana ,Center
18.8,3.5,5.6,45.3,18.1,37.2,Point Guard,Right,"Chicago Bulls, 1st round (1st pick, 1st overall), 2008 NBA Draft","Simeon Career Academy  in  Chicago,        Illinois",0,/players/r/rosede01.html,Chicago,Illinois,Simeon Career Academy ,Guard
14.3,3.5,3.8,44.3,15.3,47.2,Point Guard,Left,"Denver Nuggets, 1st round (13th pick, 13th overall), 1994 NBA Draft","Southwestern  in  Detroit,        Michigan",0,/players/r/roseja01.html,Detroit,Michigan,Southwestern ,Guard
6.2,4.1,0.8,43.7,13.4,26.5,Small Forward,Right,"Charlotte Hornets, 2nd round (15th pick, 44th overall), 1996 NBA Draft","Overbrook  in  Philadelphia,        Pennsylvania",0,/players/r/rosema01.html,Philadelphia,Pennsylvania,Overbrook ,Forward
0.0,1.0,0.0,0.0,5.0,0.0,Shooting Guard,Right,,"Cardinal Mooney  in  Rochester,        New York",0,/players/r/rosero01.html,Rochester,New York,Cardinal Mooney ,Guard
2.9,-,0.5,20.9,-,-0.4,Point Guard,Right,,"South Philadelphia  in  Philadelphia,        Pennsylvania",0,/players/r/rosenpe01.html,Philadelphia,Pennsylvania,South Philadelphia ,Guard
4.2,1.8,0.4,32.7,12.4,-0.7,Small Forward,Right,"Philadelphia Warriors, 1st round (6th pick, 6th overall), 1957 NBA Draft","Staunton Military Academy  in  Staunton,        Virginia",0,/players/r/rosenle01.html,Staunton,Virginia,Staunton Military Academy ,Forward
6.4,-,0.6,30.5,-,4.6,Small Forward,Right,,"Boys  in  Brooklyn,        New York",0,/players/r/rosenha01.html,Brooklyn,New York,Boys ,Forward
6.8,4.1,2.0,36.2,12.9,1.9,Small Forward,Right,"Fort Wayne Pistons, 1st round (4th pick, 4th overall), 1954 NBA Draft","McBride  in  St. Louis,        Missouri",0,/players/r/rosendi01.html,St. Louis,Missouri,McBride ,Forward
4.1,2.1,0.9,41.9,7.8,7.7,Small Forward,Right,,"Justin F. Kimball  in  Dallas,        Texas",0,/players/r/rossqu01.html,Dallas,Texas,Justin F. Kimball ,Forward
10.5,2.8,1.1,42.3,12.6,19.2,Shooting Guard,Right,"Toronto Raptors, 1st round (8th pick, 8th overall), 2012 NBA Draft","Jefferson  in  Portland,        Oregon",0,/players/r/rosste01.html,Portland,Oregon,Jefferson ,Guard
1.9,2.9,0.5,43.0,8.2,0.4,Center,Right,"Washington Bullets, 2nd round (14th pick, 41st overall), 1989 NBA Draft","Karns  in  Knoxville,        Tennessee",0,/players/r/rothdo01.html,Knoxville,Tennessee,Karns ,Center
4.7,1.3,1.2,37.5,10.3,1.1,Small Forward,Left,"San Antonio Spurs, 4th round (12th pick, 82nd overall), 1985 NBA Draft","Brecksville  in  Brecksville,        Ohio",0,/players/r/rothsc01.html,Brecksville,Ohio,Brecksville ,Forward
5.4,-,0.7,26.7,-,3.6,Center,Right,"Washington Capitols, 1947 BAA Draft","Roosevelt  in  The Bronx,        New York",0,/players/r/rotheir01.html,The Bronx,New York,Roosevelt ,Center
5.4,-,1.4,29.0,-,3.7,Point Guard,Right,,"Tuley  in  Chicago,        Illinois",0,/players/r/rottnmi01.html,Chicago,Illinois,Tuley ,Guard
14.3,9.2,2.0,48.2,17.9,66.5,Power Forward,Right,"Cleveland Cavaliers, 2nd round (10th pick, 28th overall), 1975 NBA Draft","Chadsey  in  Detroit,        Michigan",0,/players/r/roundda01.html,Detroit,Michigan,Chadsey ,Forward
4.1,-,0.3,28.0,-,3.8,Power Forward,Right,,"East Alton-Wood River  in  Wood River,        Illinois",0,/players/r/rouxgi01.html,Wood River,Illinois,East Alton-Wood River ,Forward
1.7,0.1,0.1,44.4,22.2,0.0,Shooting Guard,Right,"Philadelphia 76ers, 3rd round (20th pick, 67th overall), 1986 NBA Draft","Beaver Falls  in  Beaver Falls,        Pennsylvania",0,/players/r/rowanro01.html,Beaver Falls,Pennsylvania,Beaver Falls ,Guard
11.6,7.2,1.6,48.2,12.9,34.1,Power Forward,Right,"Detroit Pistons, 1st round (11th pick, 11th overall), 1971 NBA Draft","John C. Fremont  in  Los Angeles,        California",0,/players/r/rowecu01.html,Los Angeles,California,John C. Fremont ,Forward
2.5,1.5,0.2,41.7,13.8,0.3,Power Forward,Right,"Utah Jazz, 4th round (16th pick, 86th overall), 1984 NBA Draft","Syosset  in  Syosset,        New York",0,/players/r/rowinji01.html,Syosset,New York,Syosset ,Forward
1.5,0.5,0.5,33.3,7.0,0.0,Shooting Guard,Right,"Denver Nuggets, 10th round (8th pick, 211th overall), 1981 NBA Draft","Brentwood  in  Brentwood,        New York",0,/players/r/rowlade01.html,Brentwood,New York,Brentwood ,Guard
5.6,3.3,0.6,45.5,14.5,2.4,Power Forward,Right,"Indiana Pacers, 2nd round (11th pick, 34th overall), 1987 NBA Draft","Columbia  in  Columbia,        North Carolina",0,/players/r/rowsobr01.html,Columbia,North Carolina,Columbia ,Forward
18.8,4.3,4.7,45.9,20.0,37.4,Shooting Guard,Right,"Minnesota Timberwolves, 1st round (6th pick, 6th overall), 2006 NBA Draft","Garfield  in  Seattle,        Washington",0,/players/r/roybr01.html,Seattle,Washington,Garfield ,Guard
6.3,2.8,1.0,47.3,12.8,19.1,Small Forward,Right,"Cleveland Cavaliers, 3rd round (6th pick, 52nd overall), 1987 NBA Draft","Saint Augustine  in  New Orleans,        Louisiana",0,/players/r/royaldo01.html,New Orleans,Louisiana,Saint Augustine ,Forward
2.0,0.0,0.0,50.0,6.5,0.0,Center,Right,"Philadelphia 76ers, 5th round (1st pick, 70th overall), 1973 NBA Draft",,0,/players/r/royalre01.html,,,,Center
4.7,-,2.0,33.8,-,0.0,Point Guard,Right,"Providence Steamrollers, 8th round, 1949 BAA Draft","Bowling Green  in  Bowling Green,        Indiana",0,/players/r/royerbo01.html,Bowling Green,Indiana,Bowling Green ,Guard
4.8,5.2,0.6,49.6,11.9,3.9,Center,Right,"Golden State Warriors, 1st round (16th pick, 16th overall), 1994 NBA Draft","Southeast  in  Bradenton,        Florida",0,/players/r/roziecl01.html,Bradenton,Florida,Southeast ,Center
7.7,3.6,2.3,38.0,12.8,9.9,Point Guard,Right,"Boston Celtics, 1st round (16th pick, 16th overall), 2015 NBA Draft","Hargrave Military Academy  in  Chatham,        Virginia",0,/players/r/roziete01.html,Chatham,Virginia,Hargrave Military Academy ,Guard
11.1,4.2,7.7,38.8,15.8,32.2,Point Guard,Right,"Minnesota Timberwolves, 1st round (5th pick, 5th overall), 2009 NBA Draft",,0,/players/r/rubiori01.html,,,,Guard
0.0,0.3,0.3,-,7.8,0.0,Power Forward,Right,,,0,/players/r/ruckegu01.html,,,,Forward
3.4,0.8,2.2,41.3,9.8,0.7,Shooting Guard,Right,"Utah Jazz, 4th round (13th pick, 83rd overall), 1985 NBA Draft","Eastman  in  Hollister,        North Carolina",0,/players/r/ruddde01.html,Hollister,North Carolina,Eastman ,Guard
3.2,2.9,0.6,44.4,8.2,0.6,Small Forward,Right,"New York Knicks, 2nd round (10th pick, 32nd overall), 1978 NBA Draft","DeRidder  in  DeRidder,        Louisiana",0,/players/r/ruddjo01.html,DeRidder,Louisiana,DeRidder ,Forward
3.3,0.6,0.6,42.4,7.4,1.4,Small Forward,Right,,,0,/players/r/rudezda01.html,,,,Forward
6.3,3.1,0.5,39.9,13.3,1.0,Small Forward,Right,"New York Knicks, 2nd round (2nd pick, 9th overall), 1962 NBA Draft","Santa Maria  in  Santa Maria,        California",0,/players/r/rudomjo01.html,Santa Maria,California,Santa Maria ,Forward
1.7,3.9,0.6,40.7,8.5,6.8,Center,Right,"Chicago Bulls, 2nd round (3rd pick, 32nd overall), 1999 NBA Draft","Cherry Creek  in  Englewood,        Colorado",0,/players/r/ruffimi01.html,Englewood,Colorado,Cherry Creek ,Center
9.2,1.4,2.9,41.1,14.9,1.3,Point Guard,Right,,"Bennett  in  Buffalo,        New York",0,/players/r/ruffitr01.html,Buffalo,New York,Bennett ,Guard
4.2,3.0,0.5,47.1,13.6,1.0,Center,Right,"Chicago Bulls, 2nd round (11th pick, 28th overall), 1970 NBA Draft","Earl Warren  in  Santa Monica,        California",0,/players/r/ruffnpa01.html,Santa Monica,California,Earl Warren ,Center
3.5,2.5,0.4,36.6,9.3,0.0,Power Forward,Right,"Philadelphia Warriors, 2nd round (3rd pick, 9th overall), 1959 NBA Draft","Princeton  in  Princeton,        Illinois",0,/players/r/ruklijo01.html,Princeton,Illinois,Princeton ,Forward
17.4,10.2,3.0,56.4,18.7,34.3,Power Forward,Right,"Golden State Warriors, 2nd round (2nd pick, 25th overall), 1980 NBA Draft","Sachem  in  Lake Ronkonkoma,        New York",0,/players/r/rulanje01.html,Lake Ronkonkoma,New York,Sachem ,Forward
17.4,8.3,1.5,46.1,16.6,22.7,Center,Left,"Seattle SuperSonics, 2nd round (7th pick, 19th overall), 1967 NBA Draft","Riverside Polytech  in  Riverside,        California",0,/players/r/rulebo01.html,Riverside,California,Riverside Polytech ,Center
2.9,-,0.7,29.2,-,2.0,Point Guard,Right,,"John Bartram  in  Philadelphia,        Pennsylvania",0,/players/r/rulloje01.html,Philadelphia,Pennsylvania,John Bartram ,Guard
